zip,latitude,longitude,city,state,population,area,density,time_zone
61722,40.4190,-88.6321,Arrowsmith,IL,478,43.9421,10.88,America/Chicago
61723,40.2608,-89.2668,Atlanta,IL,2595,72.6040,35.74,America/Chicago
61724,40.3308,-88.5270,Bellflower,IL,494,35.3212,13.99,America/Chicago
61726,40.7366,-88.6972,Chenoa,IL,2427,86.7657,27.97,America/Chicago
61727,40.1425,-88.9609,Clinton,IL,9826,120.8229,81.33,America/Chicago
61728,40.5728,-88.6263,Colfax,IL,1311,60.9855,21.50,America/Chicago
61729,40.6307,-89.2236,Congerville,IL,1201,21.0777,56.98,America/Chicago
61730,40.5325,-88.7294,Cooksville,IL,301,23.2433,12.95,America/Chicago
61732,40.5312,-89.2032,Danvers,IL,2057,54.7732,37.55,America/Chicago
61733,40.6224,-89.3323,Deer Creek,IL,831,15.8837,52.32,America/Chicago
61720,40.5547,-88.5145,Anchor,IL,201,24.2520,8.29,America/Chicago
61734,40.3734,-89.5265,Delavan,IL,2765,79.6696,34.71,America/Chicago
61735,40.2019,-88.8181,Dewitt,IL,454,33.7097,13.47,America/Chicago
61736,40.4021,-88.8386,Downs,IL,1750,35.5620,49.21,America/Chicago
61737,40.4585,-88.7396,Ellsworth,IL,476,31.6870,15.02,America/Chicago
61738,40.7461,-89.0343,El Paso,IL,4395,83.1823,52.84,America/Chicago
61739,40.7331,-88.5204,Fairbury,IL,4577,91.0922,50.25,America/Chicago
61740,40.8843,-88.8616,Flanagan,IL,1536,68.9596,22.27,America/Chicago
61741,40.7594,-88.4043,Forrest,IL,1703,54.7943,31.08,America/Chicago
61742,40.6329,-89.2727,Goodfield,IL,1250,6.9144,180.78,America/Chicago
61744,40.7400,-88.8871,Gridley,IL,1865,72.0080,25.90,America/Chicago
61747,40.4217,-89.4307,Hopedale,IL,1479,26.3154,56.20,America/Chicago
61748,40.6167,-88.9912,Hudson,IL,2720,38.6102,70.45,America/Chicago
61752,40.3391,-88.7548,Le Roy,IL,4389,84.3085,52.06,America/Chicago
61745,40.3222,-88.9725,Heyworth,IL,4614,82.0956,56.20,America/Chicago
61753,40.6364,-88.7847,Lexington,IL,3058,86.1825,35.48,America/Chicago
61754,40.3303,-89.1691,Mc Lean,IL,1063,57.0037,18.65,America/Chicago
61755,40.5279,-89.3360,Mackinaw,IL,4738,49.7106,95.31,America/Chicago
61756,40.0312,-88.9734,Maroa,IL,2413,85.4738,28.23,America/Chicago
61759,40.4372,-89.3237,Minier,IL,1529,33.9282,45.07,America/Chicago
61760,40.8811,-89.0287,Minonk,IL,2519,72.5814,34.71,America/Chicago
61761,40.5296,-88.9586,Normal,IL,55222,44.3640,1244.75,America/Chicago
61764,40.8823,-88.6282,Pontiac,IL,14026,157.8853,88.84,America/Chicago
61769,40.8820,-88.3994,Saunemin,IL,621,38.0586,16.32,America/Chicago
61770,40.4432,-88.5259,Saybrook,IL,1138,63.6789,17.87,America/Chicago
61771,40.7093,-89.1412,Secor,IL,743,19.9218,37.30,America/Chicago
61773,40.5718,-88.3832,Sibley,IL,413,37.9667,10.88,America/Chicago
61774,40.4307,-89.2040,Stanford,IL,1120,50.2831,22.27,America/Chicago
61775,40.6508,-88.3671,Strawn,IL,327,37.1339,8.81,America/Chicago
61776,40.5694,-88.8670,Towanda,IL,1348,41.9730,32.12,America/Chicago
61777,40.2425,-88.9419,Wapella,IL,728,30.8882,23.57,America/Chicago
61778,40.2329,-89.0911,Waynesville,IL,691,30.6663,22.53,America/Chicago
61801,40.1090,-88.2113,Urbana,IL,31157,5.3858,5785.00,America/Chicago
61802,40.1256,-88.1510,Urbana,IL,19349,84.1294,229.99,America/Chicago
61810,39.9162,-87.9147,Allerton,IL,346,19.6458,17.61,America/Chicago
61811,40.2927,-87.6228,Alvin,IL,678,27.2685,24.86,America/Chicago
61812,40.2501,-87.8867,Armstrong,IL,381,27.2416,13.99,America/Chicago
61813,39.9116,-88.5596,Bement,IL,1656,54.6483,30.30,America/Chicago
61814,40.2306,-87.5725,Bismarck,IL,1074,20.0325,53.61,America/Chicago
61815,40.1107,-88.3768,Bondville,IL,259,0.3310,782.44,America/Chicago
61816,39.9228,-88.0012,Broadlands,IL,458,26.0051,17.61,America/Chicago
61817,40.0379,-87.7167,Catlin,IL,2516,27.1350,92.72,America/Chicago
61818,39.8803,-88.7192,Cerro Gordo,IL,1712,42.3722,40.40,America/Chicago
61820,40.1089,-88.2435,Champaign,IL,38156,6.7393,5661.72,America/Chicago
61821,40.1096,-88.2750,Champaign,IL,30582,7.6228,4011.89,America/Chicago
61822,40.1358,-88.3053,Champaign,IL,25829,129.8519,198.91,America/Chicago
61830,40.0275,-88.7225,Cisco,IL,337,27.1076,12.43,America/Chicago
61832,40.1362,-87.6365,Danville,IL,34918,24.2699,1438.74,America/Chicago
61833,40.0981,-87.6443,Tilton,IL,2199,1.6135,1362.85,America/Chicago
61834,40.1643,-87.6379,Danville,IL,8778,111.4870,78.74,America/Chicago
61839,40.1377,-88.6291,De Land,IL,610,34.6356,17.61,America/Chicago
61841,40.0263,-87.8243,Fairmount,IL,1341,55.6734,24.09,America/Chicago
61842,40.2392,-88.6658,Farmer City,IL,2727,90.7673,30.04,America/Chicago
61843,40.3154,-88.3840,Fisher,IL,2368,38.0954,62.16,America/Chicago
61844,40.1388,-87.8703,Fithian,IL,715,42.4712,16.83,America/Chicago
61846,39.9763,-87.6124,Georgetown,IL,4918,42.1967,116.55,America/Chicago
61847,40.3131,-88.0154,Gifford,IL,1239,30.6654,40.40,America/Chicago
61849,40.0112,-87.9619,Homer,IL,1999,62.2434,32.12,America/Chicago
61850,39.9325,-87.7377,Indianola,IL,418,21.5188,19.42,America/Chicago
61840,40.3037,-88.2989,Dewey,IL,819,38.5631,21.24,America/Chicago
61851,39.9608,-88.4347,Ivesdale,IL,295,23.2449,12.69,America/Chicago
61848,40.3081,-87.7028,Henning,IL,230,0.7838,293.45,America/Chicago
61853,40.2214,-88.4168,Mahomet,IL,13981,51.2639,272.73,America/Chicago
61854,40.2040,-88.5240,Mansfield,IL,1197,44.4389,26.94,America/Chicago
61856,40.0269,-88.5795,Monticello,IL,7884,110.6919,71.22,America/Chicago
61858,40.1328,-87.7680,Oakwood,IL,3017,27.8012,108.52,America/Chicago
61859,40.1542,-87.9612,Ogden,IL,1226,29.5851,41.44,America/Chicago
61863,39.9058,-88.2797,Pesotum,IL,806,32.0823,25.12,America/Chicago
61864,39.9795,-88.1467,Philo,IL,1719,22.8079,75.37,America/Chicago
61865,40.3045,-87.8025,Potomac,IL,1560,86.0456,18.13,America/Chicago
61866,40.3121,-88.1540,Rantoul,IL,14296,81.6526,175.08,America/Chicago
61870,39.8975,-87.6184,Ridge Farm,IL,1320,41.1012,32.12,America/Chicago
61872,39.9387,-88.3772,Sadorus,IL,898,38.9573,23.05,America/Chicago
61873,40.1378,-88.0392,Saint Joseph,IL,6519,70.1114,92.98,America/Chicago
61874,40.0511,-88.2569,Savoy,IL,8150,4.7562,1713.54,America/Chicago
61857,40.1167,-87.8422,Muncie,IL,195,0.3078,633.51,America/Chicago
61876,39.9051,-87.8341,Sidell,IL,561,30.5075,18.39,America/Chicago
61877,39.9942,-88.0787,Sidney,IL,1803,31.2171,57.76,America/Chicago
61878,40.2397,-88.1494,Thomasboro,IL,1310,25.4168,51.54,America/Chicago
61882,40.1135,-88.7600,Weldon,IL,694,36.7061,18.91,America/Chicago
61883,40.0374,-87.6415,Westville,IL,4284,20.5473,208.49,America/Chicago
61884,40.0907,-88.4806,White Heath,IL,1124,23.0840,48.69,America/Chicago
61910,39.6744,-88.2990,Arcola,IL,4225,98.2699,42.99,America/Chicago
61911,39.7033,-88.4698,Arthur,IL,5071,65.7021,77.18,America/Chicago
61912,39.5273,-88.0350,Ashmore,IL,1227,46.4458,26.42,America/Chicago
61913,39.8276,-88.4661,Atwood,IL,1463,36.2094,40.40,America/Chicago
61914,39.6354,-88.7648,Bethany,IL,1833,56.6180,32.37,America/Chicago
61917,39.7142,-87.8977,Brocton,IL,771,82.6902,9.32,America/Chicago
61919,39.7787,-88.1395,Camargo,IL,942,25.4341,37.04,America/Chicago
61920,39.5037,-88.1641,Charleston,IL,24001,140.4066,170.94,America/Chicago
61924,39.7914,-87.6545,Chrisman,IL,2258,134.1259,16.83,America/Chicago
61880,39.9736,-88.2458,Tolono,IL,3831,55.3991,69.15,America/Chicago
61925,39.7235,-88.8363,Dalton City,IL,670,30.7962,21.76,America/Chicago
61929,39.8248,-88.6213,Hammond,IL,683,36.1243,18.91,America/Chicago
61931,39.5898,-88.3531,Humboldt,IL,1080,27.4336,39.37,America/Chicago
61932,39.8036,-87.8791,Hume,IL,439,20.6706,21.24,America/Chicago
61933,39.5484,-87.9170,Kansas,IL,901,47.0105,19.17,America/Chicago
61937,39.7418,-88.6506,Lovington,IL,2132,99.1770,21.50,America/Chicago
61938,39.4839,-88.3743,Mattoon,IL,21840,121.5053,179.75,America/Chicago
61942,39.8152,-88.0061,Newman,IL,1045,61.1328,17.09,America/Chicago
61943,39.6650,-88.0297,Oakland,IL,1660,79.1271,20.98,America/Chicago
61944,39.6010,-87.7013,Paris,IL,12259,251.7673,48.69,America/Chicago
61949,39.6336,-87.8736,Redmon,IL,145,2.3039,62.94,America/Chicago
61930,39.6809,-88.1305,Hindsboro,IL,745,44.9447,16.58,America/Chicago
61928,39.4510,-88.5041,Gays,IL,665,31.6985,20.98,America/Chicago
61951,39.5939,-88.5868,Sullivan,IL,7956,133.5577,59.57,America/Chicago
61953,39.7996,-88.2913,Tuscola,IL,6067,117.7126,51.54,America/Chicago
61956,39.8512,-88.1442,Villa Grove,IL,2709,31.5045,85.99,America/Chicago
61957,39.4396,-88.6111,Windsor,IL,1912,83.8894,22.79,America/Chicago
62002,38.9397,-90.1276,Alton,IL,31059,39.8801,778.81,America/Chicago
62009,39.0911,-89.7984,Benld,IL,1814,3.7757,480.44,America/Chicago
62010,38.9201,-90.0474,Bethalto,IL,11357,22.4755,505.31,America/Chicago
62012,39.0429,-90.1501,Brighton,IL,6426,57.4327,111.89,America/Chicago
62013,38.9625,-90.5695,Brussels,IL,693,31.1126,22.27,America/Chicago
62014,39.0430,-89.9510,Bunker Hill,IL,4131,59.5145,69.41,America/Chicago
62016,39.2941,-90.4170,Carrollton,IL,3674,127.7963,28.75,America/Chicago
62017,39.0689,-89.3690,Coffeen,IL,897,24.0509,37.30,America/Chicago
61955,39.5822,-87.5917,Vermilion,IL,189,0.2999,630.14,America/Chicago
62001,38.8785,-89.7485,Alhambra,IL,1796,52.5333,34.19,America/Chicago
62024,38.8714,-90.0957,East Alton,IL,9916,6.3335,1565.65,America/Chicago
62025,38.8306,-89.9333,Edwardsville,IL,34313,110.8646,309.50,America/Chicago
62027,39.2561,-90.5597,Eldred,IL,494,59.6045,8.29,America/Chicago
62032,39.1156,-89.2885,Fillmore,IL,732,46.3322,15.80,America/Chicago
62033,39.1341,-89.8442,Gillespie,IL,4515,45.5157,99.20,America/Chicago
62034,38.7565,-89.9699,Glen Carbon,IL,13667,13.8464,987.04,America/Chicago
62035,38.9643,-90.2406,Godfrey,IL,16520,46.3210,356.64,America/Chicago
62036,38.9166,-90.5880,Golden Eagle,IL,803,32.6358,24.60,America/Chicago
62037,39.0093,-90.4676,Grafton,IL,2205,64.4966,34.19,America/Chicago
62040,38.7261,-90.1107,Granite City,IL,42447,43.2652,981.09,America/Chicago
62019,39.0194,-89.4493,Donnellson,IL,393,21.6769,18.13,America/Chicago
62028,38.9594,-90.3541,Elsah,IL,1279,5.9141,216.26,America/Chicago
62021,38.9773,-89.9792,Dorsey,IL,920,19.7341,46.62,America/Chicago
62044,39.3636,-90.2127,Greenfield,IL,2094,109.2564,19.17,America/Chicago
62046,38.8901,-89.8458,Hamel,IL,769,0.8611,893.03,America/Chicago
62047,39.1211,-90.6254,Hardin,IL,1443,33.3620,43.25,America/Chicago
62048,38.8041,-90.0966,Hartford,IL,1829,9.5688,191.14,America/Chicago
62049,39.1301,-89.4852,Hillsboro,IL,8946,89.7161,99.71,America/Chicago
62050,39.4446,-90.5513,Hillview,IL,354,41.4182,8.55,America/Chicago
62052,39.1110,-90.3219,Jerseyville,IL,12292,133.3136,92.20,America/Chicago
62053,39.3252,-90.6611,Kampsville,IL,626,43.9454,14.24,America/Chicago
62056,39.1787,-89.6710,Litchfield,IL,8574,103.4512,82.88,America/Chicago
62058,38.9689,-89.7669,Livingston,IL,757,1.0722,706.03,America/Chicago
62060,38.6769,-90.1469,Madison,IL,4586,3.3390,1373.47,America/Chicago
62045,39.2603,-90.7091,Hamburg,IL,429,25.0966,17.09,America/Chicago
62051,39.2017,-89.4019,Irving,IL,585,23.5281,24.86,America/Chicago
62063,39.1979,-90.1476,Medora,IL,1082,43.0683,25.12,America/Chicago
62069,39.0883,-89.7394,Mount Olive,IL,3088,29.6588,104.12,America/Chicago
62075,39.3011,-89.2954,Nokomis,IL,3662,116.8517,31.34,America/Chicago
62080,39.1369,-89.1013,Ramsey,IL,2433,117.4233,20.72,America/Chicago
62082,39.4946,-90.3241,Roodhouse,IL,2746,95.5168,28.75,America/Chicago
62084,38.8366,-90.0624,Roxana,IL,1464,4.8478,301.99,America/Chicago
62067,38.9299,-89.9852,Moro,IL,2755,21.1473,130.28,America/Chicago
62074,38.9580,-89.6836,New Douglas,IL,1333,50.9578,26.16,America/Chicago
62077,39.0290,-89.5217,Panama,IL,240,0.3607,665.37,America/Chicago
62085,39.0782,-89.8024,Sawyerville,IL,192,0.7296,263.14,America/Chicago
62076,39.3435,-89.2192,Ohlman,IL,112,0.3196,350.43,America/Chicago
62086,38.9825,-89.5810,Sorento,IL,1263,46.4426,27.19,America/Chicago
62087,38.8169,-90.0661,South Roxana,IL,2172,3.1491,689.71,America/Chicago
62088,39.0120,-89.7987,Staunton,IL,6569,40.8423,160.84,America/Chicago
62089,39.1297,-89.4952,Taylor Springs,IL,501,0.7806,641.80,America/Chicago
62090,38.6699,-90.1693,Venice,IL,1293,1.6940,763.27,America/Chicago
62092,39.4162,-90.4161,White Hall,IL,2932,61.1919,47.91,America/Chicago
62093,39.0669,-89.8547,Wilsonville,IL,477,0.6976,683.76,America/Chicago
62094,39.2447,-89.3526,Witt,IL,1148,31.8881,36.00,America/Chicago
62095,38.8623,-90.0693,Wood River,IL,10455,6.4608,1618.23,America/Chicago
62097,38.9387,-89.8543,Worden,IL,3064,41.9509,73.04,America/Chicago
62201,38.6427,-90.1387,East Saint Louis,IL,7570,15.1283,500.39,America/Chicago
62203,38.6002,-90.0775,East Saint Louis,IL,8264,6.6934,1234.65,America/Chicago
62204,38.6327,-90.0906,East Saint Louis,IL,7954,5.5949,1421.65,America/Chicago
62205,38.6094,-90.1223,East Saint Louis,IL,8007,4.3317,1848.48,America/Chicago
62206,38.5679,-90.1667,East Saint Louis,IL,15121,12.8313,1178.45,America/Chicago
62091,39.0569,-89.6092,Walshville,IL,380,35.7851,10.62,America/Chicago
62207,38.5828,-90.1229,East Saint Louis,IL,8913,6.7970,1311.31,America/Chicago
62208,38.5963,-90.0045,Fairview Heights,IL,16516,12.7410,1296.29,America/Chicago
62214,38.3781,-89.6117,Addieville,IL,1242,64.8025,19.17,America/Chicago
62215,38.5094,-89.6074,Albers,IL,1907,10.8598,175.60,America/Chicago
62216,38.6211,-89.6024,Aviston,IL,2742,23.1155,118.62,America/Chicago
62218,38.5198,-89.4729,Bartelso,IL,1820,56.6698,32.12,America/Chicago
62219,38.6059,-89.4319,Beckemeyer,IL,954,0.5730,1664.85,America/Chicago
62220,38.4734,-89.9865,Belleville,IL,18302,26.1333,700.33,America/Chicago
62221,38.5148,-89.8992,Belleville,IL,29949,36.9201,811.18,America/Chicago
62223,38.5361,-90.0598,Belleville,IL,16309,23.5312,693.08,America/Chicago
62226,38.5352,-90.0006,Belleville,IL,28666,13.4320,2134.15,America/Chicago
62230,38.6404,-89.5268,Breese,IL,6279,50.5070,124.32,America/Chicago
62231,38.6416,-89.3303,Carlyle,IL,7436,186.4321,39.89,America/Chicago
62232,38.6322,-90.0028,Caseyville,IL,6705,12.1598,551.41,America/Chicago
62233,37.9461,-89.7874,Chester,IL,9680,62.9203,153.85,America/Chicago
62217,38.1735,-89.8445,Baldwin,IL,748,25.5579,29.27,America/Chicago
62234,38.6834,-89.9818,Collinsville,IL,32426,35.6079,910.64,America/Chicago
62236,38.4365,-90.2166,Columbia,IL,13757,59.8154,229.99,America/Chicago
62237,38.1891,-89.5691,Coulterville,IL,2435,87.8653,27.71,America/Chicago
62238,38.0391,-89.5326,Cutler,IL,619,37.9361,16.32,America/Chicago
62239,38.5257,-90.1874,Dupo,IL,4715,7.5071,628.07,America/Chicago
62240,38.5212,-90.2074,East Carondelet,IL,1727,14.2478,121.21,America/Chicago
62241,38.0135,-89.8906,Ellis Grove,IL,989,34.0942,29.01,America/Chicago
62242,38.0963,-89.9454,Evansville,IL,1445,52.1418,27.71,America/Chicago
62243,38.4195,-89.8905,Freeburg,IL,5795,51.5544,112.41,America/Chicago
62244,38.1864,-90.1982,Fults,IL,897,38.9139,23.05,America/Chicago
62245,38.5488,-89.5679,Germantown,IL,1692,20.2255,83.66,America/Chicago
62246,38.8888,-89.4263,Greenville,IL,9916,136.7353,72.52,America/Chicago
62248,38.3045,-89.9935,Hecker,IL,391,0.2173,1799.01,America/Chicago
62249,38.7552,-89.6646,Highland,IL,15507,82.8117,187.26,America/Chicago
62250,38.5408,-89.2660,Hoffman,IL,461,0.3478,1325.30,America/Chicago
62253,38.7769,-89.2975,Keyesport,IL,583,28.1372,20.72,America/Chicago
62254,38.6074,-89.8214,Lebanon,IL,6292,39.1200,160.84,America/Chicago
62255,38.3117,-89.7819,Lenzburg,IL,1279,32.2761,39.63,America/Chicago
62257,38.2841,-89.7313,Marissa,IL,2678,61.5465,43.51,America/Chicago
62258,38.4621,-89.7725,Mascoutah,IL,9253,73.9669,125.10,America/Chicago
62260,38.4600,-90.1010,Millstadt,IL,7405,48.2139,153.59,America/Chicago
62262,38.9414,-89.2719,Mulberry Grove,IL,1503,55.7992,26.94,America/Chicago
62263,38.3302,-89.4001,Nashville,IL,5034,135.9187,37.04,America/Chicago
62264,38.3163,-89.9072,New Athens,IL,3745,73.3986,51.02,America/Chicago
62265,38.5006,-89.6706,New Baden,IL,4391,39.0639,112.41,America/Chicago
62268,38.2737,-89.5280,Oakdale,IL,712,49.9827,14.24,America/Chicago
62269,38.6034,-89.9160,O Fallon,IL,32029,27.5975,1160.57,America/Chicago
62271,38.4448,-89.5158,Okawville,IL,2153,60.2375,35.74,America/Chicago
62272,37.9884,-89.5994,Percy,IL,1741,39.3102,44.29,America/Chicago
62274,38.0918,-89.4083,Pinckneyville,IL,7857,130.1976,60.35,America/Chicago
62273,38.7868,-89.5839,Pierron,IL,294,0.9274,317.01,America/Chicago
62261,38.0131,-90.0028,Modoc,IL,64,12.3553,5.18,America/Chicago
62275,38.8117,-89.5447,Pocahontas,IL,3705,104.4166,35.48,America/Chicago
62277,38.1009,-90.1155,Prairie Du Rocher,IL,1363,66.6148,20.46,America/Chicago
62278,38.2079,-89.9926,Red Bud,IL,6543,100.2486,65.27,America/Chicago
62281,38.7044,-89.7819,Saint Jacob,IL,2712,42.5654,63.71,America/Chicago
62285,38.3884,-90.0077,Smithton,IL,4436,16.1885,274.02,America/Chicago
62286,38.1183,-89.7144,Sparta,IL,6110,110.2375,55.43,America/Chicago
62288,37.9883,-89.6856,Steeleville,IL,3094,40.2222,76.92,America/Chicago
62292,38.2127,-89.6801,Tilden,IL,885,1.3695,646.20,America/Chicago
62293,38.6190,-89.6975,Trenton,IL,4427,55.4959,79.77,America/Chicago
62294,38.7028,-89.8712,Troy,IL,14117,30.2811,466.20,America/Chicago
62295,38.2793,-90.3134,Valmeyer,IL,1547,65.6373,23.57,America/Chicago
62282,38.3631,-89.7127,Saint Libory,IL,406,0.8782,462.31,America/Chicago
62284,38.8766,-89.3130,Smithboro,IL,549,24.0875,22.79,America/Chicago
62298,38.3109,-90.1522,Waterloo,IL,16608,144.0985,115.25,America/Chicago
62301,39.9316,-91.3866,Quincy,IL,32078,10.7568,2982.11,America/Chicago
62305,39.9298,-91.3458,Quincy,IL,19357,148.2892,130.54,America/Chicago
62311,40.2220,-90.9178,Augusta,IL,633,37.6004,16.83,America/Chicago
62312,39.7091,-91.0278,Barry,IL,1933,82.0149,23.57,America/Chicago
62316,40.2363,-91.0550,Bowen,IL,545,33.9396,16.06,America/Chicago
62320,40.0207,-91.0804,Camp Point,IL,2324,92.5053,25.12,America/Chicago
62321,40.4085,-91.1039,Carthage,IL,3845,157.9321,24.35,America/Chicago
62324,39.9924,-90.9590,Clayton,IL,1076,70.4145,15.28,America/Chicago
62326,40.4173,-90.8134,Colchester,IL,2337,71.6127,32.63,America/Chicago
62330,40.5720,-91.1256,Dallas City,IL,1746,80.2541,21.76,America/Chicago
62334,40.3879,-91.2406,Elvaston,IL,138,1.7940,76.92,America/Chicago
62319,40.1525,-90.7312,Camden,IL,261,40.3090,6.47,America/Chicago
62313,40.3196,-91.2260,Basco,IL,378,41.6990,9.06,America/Chicago
62339,40.1316,-91.0412,Golden,IL,874,32.7624,26.68,America/Chicago
62340,39.7290,-90.7249,Griggsville,IL,1894,100.1750,18.91,America/Chicago
62341,40.4258,-91.3028,Hamilton,IL,3454,44.4532,77.70,America/Chicago
62343,39.7030,-91.2423,Hull,IL,948,101.6735,9.32,America/Chicago
62347,39.8660,-91.0890,Liberty,IL,1956,103.4542,18.91,America/Chicago
62349,40.1675,-91.2008,Loraine,IL,626,43.9454,14.24,America/Chicago
62351,40.1157,-91.2676,Mendon,IL,1879,74.7923,25.12,America/Chicago
62353,39.9725,-90.7583,Mount Sterling,IL,5346,177.9398,30.04,America/Chicago
62354,40.5260,-91.3318,Nauvoo,IL,1592,34.7274,45.84,America/Chicago
62356,39.6014,-91.0858,New Canton,IL,465,47.2467,9.84,America/Chicago
62345,39.7049,-91.1295,Kinderhook,IL,391,23.5884,16.58,America/Chicago
62352,39.5645,-90.6501,Milton,IL,232,0.3235,717.17,America/Chicago
62355,39.4102,-90.7765,Nebo,IL,754,74.6464,10.10,America/Chicago
62338,39.9914,-91.2396,Fowler,IL,1316,32.7813,40.14,America/Chicago
62357,39.6849,-90.8674,New Salem,IL,475,39.0209,12.17,America/Chicago
62360,39.8163,-91.2634,Payson,IL,1918,41.3712,46.36,America/Chicago
62362,39.7824,-90.7471,Perry,IL,297,0.2824,1051.79,America/Chicago
62363,39.5936,-90.7742,Pittsfield,IL,5758,143.4307,40.14,America/Chicago
62367,40.3052,-90.8761,Plymouth,IL,1033,88.6319,11.65,America/Chicago
62376,40.1150,-91.4205,Ursa,IL,1204,76.2077,15.80,America/Chicago
62378,39.8974,-90.6351,Versailles,IL,955,70.9091,13.47,America/Chicago
62379,40.2868,-91.4001,Warsaw,IL,1725,80.2441,21.50,America/Chicago
62361,39.4832,-90.6463,Pearl,IL,522,57.5844,9.06,America/Chicago
62365,39.7964,-91.1594,Plainville,IL,620,26.8970,23.05,America/Chicago
62366,39.4600,-90.8943,Pleasant Hill,IL,1589,80.7258,19.68,America/Chicago
62358,40.5821,-91.2572,Niota,IL,884,50.9424,17.35,America/Chicago
62401,39.1195,-88.5642,Effingham,IL,18722,102.0989,183.37,America/Chicago
62410,38.5325,-87.7265,Allendale,IL,1249,47.7467,26.16,America/Chicago
62411,39.0706,-88.7296,Altamont,IL,4136,80.2471,51.54,America/Chicago
62417,38.7067,-87.7657,Bridgeport,IL,3281,38.7401,84.69,America/Chicago
62418,39.0185,-88.9695,Brownstown,IL,2108,91.4498,23.05,America/Chicago
62420,39.2904,-88.0020,Casey,IL,4762,123.3972,38.59,America/Chicago
62421,38.7536,-87.9436,Claremont,IL,660,44.7065,14.76,America/Chicago
62422,39.2388,-88.8832,Cowden,IL,1002,34.5423,29.01,America/Chicago
62424,38.9898,-88.4222,Dieterich,IL,2445,100.4276,24.35,America/Chicago
62426,38.9021,-88.6645,Edgewood,IL,873,38.3031,22.79,America/Chicago
62414,39.1707,-88.8305,Beecher City,IL,1993,77.7274,25.64,America/Chicago
62419,38.6200,-87.9854,Calhoun,IL,230,12.8701,17.87,America/Chicago
62427,38.8721,-87.6594,Flat Rock,IL,1690,88.1773,19.17,America/Chicago
62428,39.2636,-88.1312,Greenup,IL,2803,86.5795,32.37,America/Chicago
62439,38.7466,-87.6353,Lawrenceville,IL,7166,134.3110,53.35,America/Chicago
62441,39.3976,-87.6976,Marshall,IL,6786,158.7932,42.73,America/Chicago
62442,39.3118,-87.8550,Martinsville,IL,2814,164.6199,17.09,America/Chicago
62443,38.9541,-88.6280,Mason,IL,1678,76.2211,22.01,America/Chicago
62447,39.3155,-88.4444,Neoga,IL,3615,63.4436,56.98,America/Chicago
62431,39.2289,-88.9911,Herrick,IL,1054,47.3199,22.27,America/Chicago
